CO(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,Date,Time,PollutionLevel
0,0.10989011,0.189993239,0.529411765,0.19955157,0.553551297,0.252353205,1/23/2005,16.00.00,2
0,0.058084772,0.113590264,0.364705882,0.159192825,0.744081172,0.299417302,1/23/2005,17.00.00,2
0,0.067503925,0.123732252,0.382352941,0.127802691,0.846674183,0.311071268,1/23/2005,18.00.00,2
0,0.106750392,0.146720757,0.414705882,0.121076233,0.874859076,0.315105334,1/23/2005,19.00.00,2
0,0.136577708,0.165652468,0.461764706,0.121076233,0.88162345,0.316898252,1/23/2005,20.00.00,2
0,0.073783359,0.104124408,0.361764706,0.16367713,0.767756483,0.312864186,1/23/2005,21.00.00,2
0,0.054945055,0.095334686,0.305882353,0.130044843,0.838782413,0.31017481,1/23/2005,22.00.00,1
0,0.08477237,0.14198783,0.394117647,0.139013453,0.815107103,0.308830121,1/23/2005,23.00.00,2
0,0.069073783,0.094658553,0.308823529,0.132286996,0.819616685,0.304347826,1/24/2005,00.00.00,1
0,0.094191523,0.129141312,0.355882353,0.112107623,0.862457723,0.301658449,1/24/2005,01.00.00,2
0.008403361,0.119309262,0.167680865,0.4,0.089686099,0.906426156,0.297176154,1/24/2005,02.00.00,2
0,0.029827316,0,0,0.130044843,0.665163472,0.246077992,1/24/2005,03.00.00,0
0,0.015698587,0.033806626,0.141176471,0.130044843,0.670800451,0.24742268,1/24/2005,04.00.00,0
0.025210084,0.009419152,0.029073698,0.117647059,0.147982063,0.578354002,0.225459435,1/24/2005,05.00.00,0
0.042016807,0.018838305,0.058147397,0.197058824,0.156950673,0.532130778,0.212909009,1/24/2005,06.00.00,0
0.050420168,0.045525903,0.102772143,0.305882353,0.147982063,0.540022548,0.210219632,1/24/2005,07.00.00,1
0.151260504,0.174254317,0.23056119,0.497058824,0.161434978,0.561443067,0.226804124,1/24/2005,08.00.00,2
0.168067227,0.152276295,0.240027045,0.597058824,0.15470852,0.595264938,0.237113402,1/24/2005,09.00.00,2
0.117647059,0.089481947,0.221095335,0.538235294,0.195067265,0.526493799,0.235320484,1/24/2005,10.00.00,2
0.050420168,0.08477237,0.162271805,0.444117647,0.224215247,0.457722661,0.222770058,1/24/2005,11.00.00,2
0.042016807,0.080062794,0.146720757,0.405882353,0.264573991,0.399098083,0.218735993,1/24/2005,12.00.00,2
0.058823529,0.091051805,0.129141312,0.373529412,0.239910314,0.419391206,0.214701927,1/24/2005,13.00.00,2
0.058823529,0.087912088,0,0,0.244394619,0.393461105,0.204392649,1/24/2005,14.00.00,0
0.092436975,0.125588697,0.173089926,0.435294118,0.239910314,0.373167982,0.190945764,1/24/2005,15.00.00,2
0.109243697,0.111459969,0.194050034,0.505882353,0.237668161,0.385569335,0.196324518,1/24/2005,16.00.00,2
0.084033613,0.119309262,0.187964841,0.479411765,0.19955157,0.429537768,0.1945316,1/24/2005,17.00.00,2
0.12605042,0.163265306,0.204192022,0.529411765,0.174887892,0.447576099,0.188704617,1/24/2005,18.00.00,2
0.12605042,0.139717425,0.175118323,0.497058824,0.16367713,0.475760992,0.1945316,1/24/2005,19.00.00,2
0.100840336,0.114599686,0.149425287,0.447058824,0.15470852,0.479143179,0.190945764,1/24/2005,20.00.00,2
0.025210084,0.056514914,0.096010818,0.314705882,0.147982063,0.487034949,0.190497535,1/24/2005,21.00.00,1
0,0.026687598,0.062880325,0.220588235,0.143497758,0.470124014,0.180636486,1/24/2005,22.00.00,1
0,0.023547881,0.048005409,0.170588235,0.1367713,0.480270575,0.181084715,1/24/2005,23.00.00,0
0,0.015698587,0.044624746,0.167647059,0.132286996,0.471251409,0.176154191,1/25/2005,00.00.00,0
0,0.009419152,0.033130494,0.129411765,0.127802691,0.467869222,0.172120126,1/25/2005,01.00.00,0
0,0.006279435,0.019607843,0.085294118,0.123318386,0.478015784,0.173464814,1/25/2005,02.00.00,0
0,0.004709576,0,0,0.100896861,0.586245772,0.199013895,1/25/2005,03.00.00,0
0,0.003139717,0.012846518,0.055882353,0.096412556,0.581736189,0.193635141,1/25/2005,04.00.00,0
0,0.003139717,0.01352265,0.058823529,0.082959641,0.634723788,0.203047961,1/25/2005,05.00.00,0
0,0.001569859,0.026369168,0.102941176,0.073991031,0.655016911,0.204392649,1/25/2005,06.00.00,0
0,0.006279435,0.052062204,0.176470588,0.087443946,0.533258174,0.173016584,1/25/2005,07.00.00,0
0.016806723,0.045525903,0.121703854,0.338235294,0.096412556,0.517474634,0.172120126,1/25/2005,08.00.00,2
0.058823529,0.08477237,0.164300203,0.461764706,0.094170404,0.564825254,0.186911699,1/25/2005,09.00.00,2
0.042016807,0.080062794,0.159567275,0.432352941,0.076233184,0.706877114,0.22142537,1/25/2005,10.00.00,2
0.033613445,0.059654631,0.200811359,0.552941176,0.112107623,0.579481398,0.203047961,1/25/2005,11.00.00,2
0.025210084,0.06122449,0.158891143,0.370588235,0.127802691,0.497181511,0.181981174,1/25/2005,12.00.00,2
0.025210084,0.056514914,0.125760649,0.335294118,0.116591928,0.501691094,0.177947109,1/25/2005,13.00.00,2
0.033613445,0.065934066,0.132521974,0.361764706,0.105381166,0.547914318,0.187808158,1/25/2005,14.00.00,2
0.016806723,0.056514914,0.112914131,0.314705882,0.100896861,0.574971815,0.194083371,1/25/2005,15.00.00,1
0.033613445,0.056514914,0.142663962,0.355882353,0.114349776,0.564825254,0.198565666,1/25/2005,16.00.00,2
0.033613445,0.06122449,0.131169709,0.347058824,0.112107623,0.568207441,0.198565666,1/25/2005,17.00.00,2
0.058823529,0.076923077,0.1392833,0.394117647,0.096412556,0.635851184,0.211564321,1/25/2005,18.00.00,2
0.084033613,0.091051805,0.142663962,0.417647059,0.096412556,0.639233371,0.213357239,1/25/2005,19.00.00,2
0.092436975,0.095761381,0.133198107,0.391176471,0.096412556,0.642615558,0.213805468,1/25/2005,20.00.00,2
0.025210084,0.043956044,0.093982421,0.311764706,0.078475336,0.679819617,0.214253698,1/25/2005,21.00.00,1
0.008403361,0.037676609,0.076402975,0.255882353,0.091928251,0.591882751,0.19497983,1/25/2005,22.00.00,1
0,0.023547881,0.054766734,0.197058824,0.087443946,0.570462232,0.185118781,1/25/2005,23.00.00,0
0,0.017268446,0.042596349,0.161764706,0.087443946,0.537767756,0.174809502,1/26/2005,00.00.00,0
0,0.014128728,0.037187289,0.144117647,0.089686099,0.538895152,0.17660242,1/26/2005,01.00.00,0
0,0.006279435,0.020960108,0.088235294,0.087443946,0.573844419,0.18556701,1/26/2005,02.00.00,0
0,0.004709576,0,0,0.067264574,0.650507328,0.198117436,1/26/2005,03.00.00,0
0,0.003139717,0.01352265,0.058823529,0.073991031,0.595264938,0.18556701,1/26/2005,04.00.00,0
0,0.001569859,0.011494253,0.05,0.060538117,0.607666291,0.181981174,1/26/2005,05.00.00,0
0,0.007849294,0.028397566,0.102941176,0.062780269,0.613303269,0.184222322,1/26/2005,06.00.00,0
0,0.014128728,0.060851927,0.208823529,0.080717489,0.552423901,0.175705961,1/26/2005,07.00.00,0
0.025210084,0.051805338,0.153482082,0.4,0.073991031,0.565952649,0.176154191,1/26/2005,08.00.00,2
0.050420168,0.069073783,0.16903313,0.479411765,0.078475336,0.535512965,0.169430749,1/26/2005,09.00.00,2
0.025210084,0.043956044,0.148073022,0.420588235,0.096412556,0.556933484,0.18556701,1/26/2005,10.00.00,2
0.008403361,0.050235479,0.142663962,0.394117647,0.100896861,0.545659526,0.185118781,1/26/2005,11.00.00,2
0.008403361,0.042386185,0.127789047,0.382352941,0.096412556,0.563697858,0.188256387,1/26/2005,12.00.00,2
0.016806723,0.054945055,0.121703854,0.358823529,0.096412556,0.560315671,0.186911699,1/26/2005,13.00.00,2
0.042016807,0.075353218,0.133198107,0.379411765,0.109865471,0.510710259,0.177498879,1/26/2005,14.00.00,2
0.025210084,0.053375196,0.133874239,0.388235294,0.125560538,0.478015784,0.173913043,1/26/2005,15.00.00,2
0.025210084,0.065934066,0.137254902,0.391176471,0.127802691,0.485907554,0.178395338,1/26/2005,16.00.00,2
0.025210084,0.065934066,0.127112914,0.370588235,0.107623318,0.560315671,0.193186912,1/26/2005,17.00.00,2
0.084033613,0.133437991,0.198782961,0.520588235,0.114349776,0.484780158,0.171223667,1/26/2005,18.00.00,2
0.117647059,0.144427002,0.204192022,0.544117647,0.118834081,0.500563698,0.177947109,1/26/2005,19.00.00,2
0.117647059,0.119309262,0.176470588,0.497058824,0.109865471,0.540022548,0.187359928,1/26/2005,20.00.00,2
0.092436975,0.09733124,0.156862745,0.444117647,0.105381166,0.572717024,0.197220977,1/26/2005,21.00.00,2
0.033613445,0.045525903,0.104124408,0.335294118,0.103139013,0.617812852,0.210667862,1/26/2005,22.00.00,2
0.016806723,0.039246468,0.081135903,0.264705882,0.089686099,0.640360767,0.210219632,1/26/2005,23.00.00,1
0.016806723,0.040816327,0.079107505,0.255882353,0.094170404,0.527621195,0.174809502,1/27/2005,00.00.00,1
0.016806723,0.034536892,0.073022312,0.244117647,0.100896861,0.473506201,0.160017929,1/27/2005,01.00.00,1
0.016806723,0.039246468,0.065584855,0.217647059,0.091928251,0.474633596,0.156432093,1/27/2005,02.00.00,0
0,0.01255887,0,0,0.100896861,0.447576099,0.151501569,1/27/2005,03.00.00,0
0,0.004709576,0.018931711,0.082352941,0.098654709,0.475760992,0.160017929,1/27/2005,04.00.00,0
0.033613445,0.004709576,0.018255578,0.076470588,0.091928251,0.517474634,0.170327208,1/27/2005,05.00.00,0
0.042016807,0.010989011,0.054766734,0.179411765,0.096412556,0.479143179,0.1595697,1/27/2005,06.00.00,0
0.058823529,0.021978022,0.087221095,0.267647059,0.103139013,0.429537768,0.146571044,1/27/2005,07.00.00,1
0.159663866,0.103610675,0.227180527,0.541176471,0.103139013,0.444193912,0.151053339,1/27/2005,08.00.00,2
0.201680672,0.131868132,0.226504395,0.6,0.107623318,0.472378805,0.162707306,1/27/2005,09.00.00,2
0.168067227,0.086342229,0.215010142,0.544117647,0.132286996,0.453213078,0.16853429,1/27/2005,10.00.00,2
0.109243697,0.054945055,0.135902637,0.367647059,0.156950673,0.432919955,0.173016584,1/27/2005,11.00.00,2
0.084033613,0.047095761,0.112237999,0.305882353,0.147982063,0.453213078,0.17660242,1/27/2005,12.00.00,1
0.100840336,0.064364207,0.129817444,0.338235294,0.147982063,0.464487035,0.181532945,1/27/2005,13.00.00,2
0.12605042,0.073783359,0.133874239,0.370588235,0.16367713,0.414881623,0.169430749,1/27/2005,14.00.00,2
0.109243697,0.070643642,0.133874239,0.367647059,0.16367713,0.394588501,0.160466159,1/27/2005,15.00.00,2
0.12605042,0.073783359,0.150777552,0.408823529,0.156950673,0.377677565,0.151053339,1/27/2005,16.00.00,2
0.12605042,0.080062794,0.151453685,0.417647059,0.14573991,0.365276212,0.14164052,1/27/2005,17.00.00,2
0.176470588,0.120879121,0.179851251,0.5,0.127802691,0.382187148,0.140295831,1/27/2005,18.00.00,2
0.218487395,0.161695447,0.220419202,0.573529412,0.112107623,0.406989853,0.142536979,1/27/2005,19.00.00,2
0.25210084,0.180533752,0.231913455,0.594117647,0.105381166,0.431792559,0.148363962,1/27/2005,20.00.00,2
0.168067227,0.094191523,0.164300203,0.494117647,0.100896861,0.449830891,0.151949798,1/27/2005,21.00.00,2
0.117647059,0.056514914,0.119675456,0.376470588,0.096412556,0.463359639,0.154639175,1/27/2005,22.00.00,2
0.109243697,0.067503925,0.104800541,0.338235294,0.089686099,0.485907554,0.15912147,1/27/2005,23.00.00,2
0.100840336,0.053375196,0.096686951,0.326470588,0.082959641,0.518602029,0.165844913,1/28/2005,00.00.00,1
0.092436975,0.037676609,0.083840433,0.285294118,0.073991031,0.534385569,0.166741372,1/28/2005,01.00.00,1
0.075630252,0.031397174,0.063556457,0.226470588,0.067264574,0.553551297,0.168982519,1/28/2005,02.00.00,1
0.067226891,0.021978022,0,0,0.078475336,0.541149944,0.171223667,1/28/2005,03.00.00,0
0.050420168,0.018838305,0.037863421,0.15,0.080717489,0.541149944,0.172120126,1/28/2005,04.00.00,0
0.042016807,0.014128728,0.039215686,0.144117647,0.089686099,0.538895152,0.175705961,1/28/2005,05.00.00,0
0.050420168,0.025117739,0.070993915,0.232352941,0.091928251,0.542277339,0.178395338,1/28/2005,06.00.00,1
0.058823529,0.026687598,0.082488168,0.270588235,0.091928251,0.534385569,0.176154191,1/28/2005,07.00.00,1
0.134453782,0.09733124,0.185260311,0.491176471,0.094170404,0.549041714,0.182429404,1/28/2005,08.00.00,2
0.18487395,0.128728414,0.231237323,0.605882353,0.091928251,0.561443067,0.184670551,1/28/2005,09.00.00,2
0.151260504,0.100470958,0.200135227,0.541176471,0.096412556,0.545659526,0.181084715,1/28/2005,10.00.00,2
0.12605042,0.092621664,0.188640974,0.517647059,0.103139013,0.560315671,0.191393994,1/28/2005,11.00.00,2
0.151260504,0.089481947,0.21974307,0.561764706,0.100896861,0.559188275,0.188704617,1/28/2005,12.00.00,2
0.117647059,0.083202512,0.15010142,0.432352941,0.098654709,0.545659526,0.183325863,1/28/2005,13.00.00,2
0.176470588,0.114599686,0.188640974,0.511764706,0.105381166,0.532130778,0.182877633,1/28/2005,14.00.00,2
0.134453782,0.080062794,0.167680865,0.491176471,0.094170404,0.558060879,0.184670551,1/28/2005,15.00.00,2
0.109243697,0.06122449,0.130493577,0.405882353,0.076233184,0.571589628,0.178843568,1/28/2005,16.00.00,2
0.159663866,0,0.173089926,0.482352941,0,0,0,1/28/2005,17.00.00,2
0.201680672,0,0.194726166,0.558823529,0,0,0,1/28/2005,18.00.00,2
0.25210084,0,0.202839757,0.582352941,0,0,0,1/28/2005,19.00.00,2
0.159663866,0,0.151453685,0.455882353,0,0,0,1/28/2005,20.00.00,2
0.151260504,0,0.148073022,0.45,0,0,0,1/28/2005,21.00.00,2
0.092436975,0,0.098039216,0.323529412,0,0,0,1/28/2005,22.00.00,1
0.092436975,0,0.07775524,0.267647059,0,0,0,1/28/2005,23.00.00,1
0.092436975,0,0.091954023,0.308823529,0,0,0,1/29/2005,00.00.00,1
0.084033613,0,0.07234618,0.25,0,0,0,1/29/2005,01.00.00,1
0.058823529,0.01255887,0.047329277,0.176470588,0.042600897,0.560315671,0.158225011,1/29/2005,02.00.00,0
0.050420168,0.009419152,0,0,0.035874439,0.596392334,0.165396683,1/29/2005,03.00.00,0
0.042016807,0.007849294,0.025016903,0.1,0.031390135,0.606538895,0.165396683,1/29/2005,04.00.00,0
0.042016807,0.007849294,0.022312373,0.091176471,0.022421525,0.616685457,0.164051995,1/29/2005,05.00.00,0
0.033613445,0.009419152,0.029073698,0.108823529,0.031390135,0.589627959,0.160914388,1/29/2005,06.00.00,0
0.042016807,0.014128728,0.049357674,0.170588235,0.035874439,0.574971815,0.1595697,1/29/2005,07.00.00,0
0.067226891,0.031397174,0.084516565,0.270588235,0.031390135,0.598647125,0.163155536,1/29/2005,08.00.00,1
0.092436975,0.043956044,0.104124408,0.323529412,0.038116592,0.609921082,0.169878978,1/29/2005,09.00.00,1
0.092436975,0.043956044,0.094658553,0.297058824,0.056053812,0.574971815,0.169430749,1/29/2005,10.00.00,1
0.092436975,0.047095761,0.101419878,0.282352941,0.065022422,0.549041714,0.166293142,1/29/2005,11.00.00,1
0.092436975,0.037676609,0.093982421,0.3,0.080717489,0.516347238,0.164500224,1/29/2005,12.00.00,1
0.092436975,0.039246468,0.09127789,0.282352941,0.069506726,0.542277339,0.166741372,1/29/2005,13.00.00,1
0.100840336,0.047095761,0.102772143,0.3,0.076233184,0.525366404,0.164500224,1/29/2005,14.00.00,1
0.084033613,0.034536892,0.081812035,0.258823529,0.082959641,0.516347238,0.165844913,1/29/2005,15.00.00,1
0.100840336,0.040816327,0.082488168,0.255882353,0.098654709,0.492671928,0.165396683,1/29/2005,16.00.00,1
0.109243697,0.053375196,0.112914131,0.338235294,0.089686099,0.506200676,0.165396683,1/29/2005,17.00.00,2
0.117647059,0.047095761,0.111561866,0.347058824,0.073991031,0.527621195,0.164500224,1/29/2005,18.00.00,2
0.109243697,0.04866562,0.128465179,0.394117647,0.069506726,0.542277339,0.166293142,1/29/2005,19.00.00,2
0.117647059,0.053375196,0.118999324,0.367647059,0.062780269,0.552423901,0.165844913,1/29/2005,20.00.00,2
0.12605042,0.045525903,0.132521974,0.411764706,0.069506726,0.534385569,0.164051995,1/29/2005,21.00.00,2
0.084033613,0.026687598,0.06964165,0.244117647,0.065022422,0.552423901,0.167189601,1/29/2005,22.00.00,1
0.084033613,0.025117739,0.061528059,0.214705882,0.062780269,0.553551297,0.167189601,1/29/2005,23.00.00,0
0.092436975,0.03610675,0.08045977,0.270588235,0.065022422,0.560315671,0.169430749,1/30/2005,00.00.00,1
0.109243697,0.034536892,0.099391481,0.320588235,0.085201794,0.524239008,0.16853429,1/30/2005,01.00.00,1
0.084033613,0.026687598,0.068289385,0.241176471,0.071748879,0.528748591,0.164051995,1/30/2005,02.00.00,1
0.092436975,0.034536892,0,0,0.069506726,0.509582864,0.156880323,1/30/2005,03.00.00,0
0,0.028257457,0.068965517,0.244117647,0.069506726,0.505073281,0.155535634,1/30/2005,04.00.00,1
0.050420168,0.009419152,0.037187289,0.147058824,0.069506726,0.500563698,0.153294487,1/30/2005,05.00.00,0
0.042016807,0.009419152,0.034482759,0.129411765,0.067264574,0.489289741,0.149708651,1/30/2005,06.00.00,0
0.033613445,0.006279435,0.035835024,0.144117647,0.062780269,0.493799324,0.148363962,1/30/2005,07.00.00,0
0.042016807,0.010989011,0.050033807,0.182352941,0.060538117,0.487034949,0.146122815,1/30/2005,08.00.00,0
0.058823529,0.018838305,0.076402975,0.25,0.073991031,0.476888388,0.147915733,1/30/2005,09.00.00,1
0.067226891,0.021978022,0.07234618,0.241176471,0.103139013,0.439684329,0.149260421,1/30/2005,10.00.00,1
0.067226891,0.031397174,0.068289385,0.226470588,0.125560538,0.422773393,0.153742716,1/30/2005,11.00.00,1
0.084033613,0.031397174,0.087221095,0.270588235,0.161434978,0.385569335,0.156432093,1/30/2005,12.00.00,1
0.075630252,0.025117739,0.085192698,0.279411765,0.15470852,0.401352875,0.1595697,1/30/2005,13.00.00,1
0.075630252,0.025117739,0.089249493,0.279411765,0.183856502,0.33934611,0.147019274,1/30/2005,14.00.00,1
0.075630252,0.028257457,0.068289385,0.223529412,0.170403587,0.314543405,0.131331242,1/30/2005,15.00.00,1
0.084033613,0.028257457,0.086544963,0.279411765,0.177130045,0.29199549,0.12415957,1/30/2005,16.00.00,1
0.084033613,0.040816327,0.114942529,0.347058824,0.174887892,0.319052988,0.135365307,1/30/2005,17.00.00,2
0.092436975,0.031397174,0.117647059,0.361764706,0.141255605,0.324689966,0.12415957,1/30/2005,18.00.00,2
0.100840336,0.043956044,0.145368492,0.411764706,0.121076233,0.33934611,0.122366652,1/30/2005,19.00.00,2
0.134453782,0.06122449,0.167680865,0.479411765,0.112107623,0.350620068,0.122366652,1/30/2005,20.00.00,2
0.142857143,0.064364207,0.167004733,0.482352941,0.103139013,0.381059752,0.129986553,1/30/2005,21.00.00,2
0.092436975,0.037676609,0.104124408,0.352941176,0.096412556,0.412626832,0.137158225,1/30/2005,22.00.00,2
0.109243697,0.054945055,0.125760649,0.382352941,0.089686099,0.439684329,0.143433438,1/30/2005,23.00.00,2
0.142857143,0.072213501,0.156186613,0.426470588,0.065022422,0.482525366,0.147019274,1/31/2005,00.00.00,2
0.12605042,0.047095761,0.117647059,0.370588235,0.076233184,0.438556933,0.138054684,1/31/2005,01.00.00,2
0.067226891,0.015698587,0.045977011,0.179411765,0.089686099,0.410372041,0.133572389,1/31/2005,02.00.00,0
0.042016807,0.007849294,0,0,0.089686099,0.410372041,0.134020619,1/31/2005,03.00.00,0
0.033613445,0.006279435,0.026369168,0.108823529,0.082959641,0.425028185,0.135365307,1/31/2005,04.00.00,0
0.033613445,0.004709576,0.026369168,0.108823529,0.076233184,0.438556933,0.138054684,1/31/2005,05.00.00,0
0.033613445,0.009419152,0.036511156,0.147058824,0.082959641,0.422773393,0.134917078,1/31/2005,06.00.00,0
0.058823529,0.021978022,0.106828938,0.320588235,0.082959641,0.396843292,0.126848947,1/31/2005,07.00.00,1
0.151260504,0.111459969,0.236646383,0.582352941,0.082959641,0.382187148,0.122366652,1/31/2005,08.00.00,2
0,0.21978022,0,0,0.098654709,0.437429538,0.147019274,1/31/2005,09.00.00,2
0.294117647,0.237048666,0.394861393,0.832352941,0.147982063,0.387824126,0.15060511,1/31/2005,10.00.00,2
0.235294118,0.196232339,0.323191346,0.752941176,0.224215247,0.25253664,0.123263111,1/31/2005,11.00.00,2
0.260504202,0.200941915,0.38066261,0.767647059,0.266816143,0.209695603,0.115643209,1/31/2005,12.00.00,2
0.210084034,0.186813187,0.279918864,0.532352941,0.280269058,0.193912063,0.111160914,1/31/2005,13.00.00,2
0.226890756,0.183673469,0.269100744,0.570588235,0.295964126,0.195039459,0.116987898,1/31/2005,14.00.00,2
0.243697479,0.230769231,0.304935767,0.629411765,0.302690583,0.210822999,0.128641865,1/31/2005,15.00.00,2
0.268907563,0.246467818,0.340094659,0.6,0.316143498,0.20518602,0.130434783,1/31/2005,16.00.00,2
0.344537815,0.331240188,0.432724814,0.670588235,0.291479821,0.22886133,0.135813537,1/31/2005,17.00.00,2
0.512605042,0.430141287,0.569979716,0.794117647,0.233183857,0.278466742,0.139847602,1/31/2005,18.00.00,2
0.571428571,0.483516484,0.645030426,0.838235294,0.192825112,0.335963923,0.149708651,1/31/2005,19.00.00,2
0.571428571,0.458398744,0.665314402,0.829411765,0.16367713,0.414881623,0.168982519,1/31/2005,20.00.00,2
0.31092437,0.235478807,0.396213658,0.691176471,0.141255605,0.444193912,0.170327208,1/31/2005,21.00.00,2
