CO(GT),C6H6(GT),NOx(GT),NO2(GT),Date,Time,PollutionLevel
0.18487395,0.222919937,0.176470588,0.488235294,7/7/2004,10.00.00,2
0.168067227,0.186813187,0.139959432,0.452941176,7/7/2004,11.00.00,2
0.18487395,0.221350078,0.131845842,0.382352941,7/7/2004,14.00.00,2
0.151260504,0.169544741,0.081135903,0.341176471,7/7/2004,16.00.00,2
0.277310924,0.337519623,0.154158215,0.520588235,7/7/2004,17.00.00,2
0.361344538,0.342229199,0.235294118,0.685294118,7/7/2004,18.00.00,2
0.075630252,0.113029827,0.043948614,0.232352941,7/8/2004,01.00.00,1
0.050420168,0.091051805,0.029073698,0.176470588,7/8/2004,02.00.00,0
0.042016807,0.065934066,0,0,7/8/2004,03.00.00,0
0.050420168,0.08477237,0.044624746,0.217647059,7/8/2004,05.00.00,0
0.25210084,0.282574568,0.194726166,0.455882353,7/8/2004,09.00.00,2
0.226890756,0.276295133,0.210953347,0.476470588,7/8/2004,10.00.00,2
0.117647059,0.166405024,0.099391481,0.338235294,7/8/2004,12.00.00,2
0.176470588,0.259026688,0.105476673,0.426470588,7/8/2004,15.00.00,2
0.201680672,0.265306122,0.144016227,0.491176471,7/8/2004,16.00.00,2
0.428571429,0.470957614,0.214334009,0.605882353,7/8/2004,19.00.00,2
0.243697479,0.265306122,0.135902637,0.402941176,7/8/2004,21.00.00,2
0.218487395,0.248037677,0.116970926,0.376470588,7/8/2004,22.00.00,2
0.226890756,0.260596546,0.105476673,0.355882353,7/8/2004,23.00.00,2
0.226890756,0.237048666,0.116294794,0,7/9/2004,08.00.00,2
0.151260504,0.147566719,0.112237999,0.382352941,7/9/2004,10.00.00,2
0.142857143,0.150706436,0.100743746,0.402941176,7/9/2004,11.00.00,2
0.12605042,0.149136578,0.07505071,0.341176471,7/9/2004,12.00.00,2
0.109243697,0.150706436,0.070993915,0.344117647,7/9/2004,14.00.00,2
0.226890756,0.213500785,0.139959432,0.476470588,7/9/2004,20.00.00,2
0.142857143,0.160125589,0.076402975,0.329411765,7/9/2004,21.00.00,2
0.12605042,0.149136578,0.066260987,0.305882353,7/9/2004,22.00.00,1
0.084033613,0.105180534,0.038539554,0.205882353,7/10/2004,02.00.00,0
0.025210084,0.040816327,0.014874915,0.097058824,7/10/2004,04.00.00,0
0.033613445,0.062794349,0.027721433,0.132352941,7/10/2004,05.00.00,0
0.067226891,0.094191523,0.035835024,0.208823529,7/10/2004,12.00.00,0
0.050420168,0.078492936,0.032454361,0.182352941,7/10/2004,14.00.00,0
0.050420168,0.06122449,0.023664638,0.158823529,7/11/2004,11.00.00,0
0.075630252,0.078492936,0.044624746,0.252941176,7/11/2004,17.00.00,1
0.100840336,0.120879121,0.058147397,0.297058824,7/11/2004,19.00.00,1
0.151260504,0.172684458,0.096686951,0.364705882,7/11/2004,21.00.00,2
0.016806723,0.031397174,0.008789723,0.064705882,7/12/2004,02.00.00,0
0.042016807,0.051805338,0.029073698,0.126470588,7/12/2004,05.00.00,0
0.109243697,0.100470958,0.070993915,0.211764706,7/12/2004,15.00.00,0
0.134453782,0.130298273,0.097363083,0.311764706,7/12/2004,16.00.00,1
0.260504202,0.21978022,0.148749155,0.35,7/12/2004,17.00.00,2
0.277310924,0.240188383,0.139959432,0.35,7/12/2004,18.00.00,2
0.235294118,0.1711146,0.118323191,0.329411765,7/12/2004,20.00.00,2
0.12605042,0.117739403,0.079107505,0.279411765,7/12/2004,21.00.00,1
0.420168067,0.433281005,0.256254226,0.379411765,7/13/2004,08.00.00,2
0.302521008,0.262166405,0.21703854,0.397058824,7/13/2004,09.00.00,2
0.218487395,0.208791209,0.187964841,0.394117647,7/13/2004,11.00.00,2
0.168067227,0.169544741,0.100743746,0.308823529,7/13/2004,14.00.00,1
0.117647059,0.138147567,0.073022312,0.261764706,7/14/2004,00.00.00,1
0.092436975,0.105180534,0.048681542,0.202941176,7/14/2004,01.00.00,0
0.075630252,0.098901099,0.043948614,0.205882353,7/14/2004,02.00.00,0
0.394957983,0.431711146,0.288708587,0.417647059,7/14/2004,07.00.00,2
0.31092437,0.310832025,0.210277214,0.458823529,7/14/2004,09.00.00,2
0.235294118,0.246467818,0.185936444,0.435294118,7/14/2004,10.00.00,2
0.159663866,0.197802198,0.097363083,0.311764706,7/14/2004,12.00.00,2
0.336134454,0.359497645,0.177822853,0.505882353,7/14/2004,18.00.00,2
0.100840336,0.139717425,0.043272481,0.235294118,7/15/2004,01.00.00,1
0.050420168,0.058084772,0.020283976,0.15,7/15/2004,02.00.00,0
0.033613445,0.04866562,0,0,7/15/2004,03.00.00,0
0.033613445,0.04866562,0.024340771,0.135294118,7/15/2004,05.00.00,0
0.058823529,0.089481947,0.039215686,0.188235294,7/15/2004,06.00.00,0
0.193277311,0.244897959,0.113590264,0.317647059,7/15/2004,07.00.00,2
0.235294118,0.241758242,0.156186613,0.45,7/15/2004,09.00.00,2
0.168067227,0.189952904,0.091954023,0.382352941,7/15/2004,12.00.00,2
0.168067227,0.197802198,0.093306288,0.397058824,7/15/2004,15.00.00,2
0.18487395,0.224489796,0.110209601,0.447058824,7/15/2004,16.00.00,2
0.159663866,0.169544741,0.068965517,0.294117647,7/15/2004,23.00.00,1
0.201680672,0.248037677,0.116294794,0.3,7/16/2004,07.00.00,2
0.369747899,0.417582418,0.213657877,0.452941176,7/16/2004,08.00.00,2
0.176470588,0.188383046,0.1392833,0.417647059,7/16/2004,11.00.00,2
0.176470588,0.186813187,0.081135903,0.352941176,7/16/2004,13.00.00,2
0.243697479,0.259026688,0.132521974,0.438235294,7/16/2004,21.00.00,2
0.193277311,0.193092622,0.097363083,0.364705882,7/16/2004,22.00.00,2
0.18487395,0.213500785,0.096010818,0.35,7/16/2004,23.00.00,2
0.134453782,0.147566719,0.062880325,0.273529412,7/17/2004,01.00.00,1
0.100840336,0.130298273,0.048005409,0.226470588,7/17/2004,02.00.00,1
0.100840336,0.105180534,0,0,7/17/2004,03.00.00,0
0.117647059,0.128728414,0.051386072,0.267647059,7/17/2004,13.00.00,1
0.134453782,0.125588697,0.046653144,0.276470588,7/17/2004,18.00.00,1
0.176470588,0.167974882,0.06423259,0.329411765,7/17/2004,19.00.00,2
0.18487395,0.164835165,0.089249493,0.335294118,7/18/2004,00.00.00,2
0.092436975,0.086342229,0.031102096,0.188235294,7/18/2004,02.00.00,0
0.067226891,0.059654631,0,0,7/18/2004,03.00.00,0
0,0.045525903,0.022988506,0.161764706,7/18/2004,04.00.00,0
0.050420168,0.053375196,0.022312373,0.147058824,7/18/2004,05.00.00,0
0.033613445,0.065934066,0.029073698,0.182352941,7/18/2004,12.00.00,0
0.042016807,0.091051805,0.031102096,0.176470588,7/18/2004,15.00.00,0
0.025210084,0.075353218,0.025693036,0.155882353,7/18/2004,17.00.00,0
0.050420168,0.095761381,0.033130494,0.170588235,7/18/2004,19.00.00,0
0.042016807,0.094191523,0.044624746,0.226470588,7/19/2004,00.00.00,1
0.008403361,0.045525903,0.022312373,0.147058824,7/19/2004,04.00.00,0
0.201680672,0.254317111,0.190669371,0.485294118,7/19/2004,10.00.00,2
0,0.172684458,0.073022312,0.370588235,7/19/2004,16.00.00,2
0,0.263736264,0.096010818,0.438235294,7/19/2004,17.00.00,2
0,0.229199372,0.086544963,0.385294118,7/19/2004,20.00.00,2
0,0.138147567,0.048681542,0.276470588,7/20/2004,00.00.00,1
0,0.106750392,0.038539554,0.232352941,7/20/2004,01.00.00,1
0,0.064364207,0.043272481,0.261764706,7/20/2004,04.00.00,1
0,0.411302983,0.24137931,0.555882353,7/20/2004,09.00.00,2
0,0.274725275,0.110209601,0.426470588,7/20/2004,17.00.00,2
0,0.2433281,0.08586883,0.370588235,7/20/2004,20.00.00,2
0,0.224489796,0.070317782,0.305882353,7/20/2004,22.00.00,2
0,0.04866562,0,0,7/21/2004,03.00.00,0
0,0.042386185,0.012846518,0.1,7/21/2004,04.00.00,0
0,0.434850863,0.193373901,0.411764706,7/21/2004,08.00.00,2
0,0.346938776,0.188640974,0.570588235,7/21/2004,10.00.00,2
0,0.117739403,0.045300879,0.252941176,7/21/2004,14.00.00,1
0,0.160125589,0.065584855,0.311764706,7/21/2004,16.00.00,1
0.201680672,0.213500785,0.075726842,0.279411765,7/22/2004,00.00.00,2
0.067226891,0.064364207,0.032454361,0.147058824,7/22/2004,05.00.00,0
0.193277311,0.237048666,0.112237999,0.461764706,7/22/2004,16.00.00,2
0.31092437,0.331240188,0.154158215,0.464705882,7/22/2004,20.00.00,2
0.193277311,0.213500785,0.078431373,0.294117647,7/22/2004,22.00.00,2
0.226890756,0.25588697,0.106152806,0.314705882,7/23/2004,00.00.00,2
0.109243697,0.138147567,0.048681542,0.211764706,7/23/2004,01.00.00,1
0.067226891,0.094191523,0.028397566,0.173529412,7/23/2004,02.00.00,0
0.294117647,0.339089482,0.159567275,0.391176471,7/23/2004,09.00.00,2
0.151260504,0.175824176,0.089249493,0.352941176,7/23/2004,11.00.00,2
0.176470588,0.229199372,0.096686951,0.397058824,7/23/2004,13.00.00,2
0.12605042,0.196232339,0.06693712,0.355882353,7/23/2004,14.00.00,2
0.151260504,0.20722135,0.087897228,0.379411765,7/23/2004,16.00.00,2
0.25210084,0.312401884,0.127112914,0.458823529,7/23/2004,18.00.00,2
0.210084034,0.232339089,0.104124408,0.338235294,7/23/2004,20.00.00,2
0.117647059,0.135007849,0.06423259,0.232352941,7/23/2004,21.00.00,1
0.142857143,0.172684458,0.074374577,0.252941176,7/23/2004,22.00.00,1
0.058823529,0.098901099,0.031778229,0.188235294,7/24/2004,04.00.00,0
0.058823529,0.091051805,0.037863421,0.182352941,7/24/2004,06.00.00,0
0.142857143,0.144427002,0.058823529,0.261764706,7/24/2004,11.00.00,1
0.100840336,0.102040816,0.031778229,0.155882353,7/24/2004,13.00.00,0
0.100840336,0.094191523,0.036511156,0.182352941,7/24/2004,17.00.00,0
0.109243697,0.094191523,0.047329277,0.241176471,7/24/2004,18.00.00,1
0.100840336,0.069073783,0.039891819,0.205882353,7/24/2004,20.00.00,0
0.033613445,0.032967033,0,0,7/25/2004,03.00.00,0
0.067226891,0.045525903,0.025016903,0.147058824,7/25/2004,13.00.00,0
0.134453782,0.103610675,0.06964165,0.323529412,7/25/2004,20.00.00,1
0.12605042,0.098901099,0.055442867,0.267647059,7/25/2004,23.00.00,1
0,0.034536892,0,0,7/26/2004,03.00.00,0
0,0.106750392,0.081135903,0.3,7/26/2004,06.00.00,1
0,0.175824176,0.121703854,0.341176471,7/26/2004,07.00.00,2
0,0.113029827,0.07505071,0.288235294,7/26/2004,09.00.00,1
0,0.106750392,0.07505071,0.285294118,7/26/2004,10.00.00,1
0,0.083202512,0.045300879,0.223529412,7/26/2004,14.00.00,1
0,0.276295133,0.097363083,0.379411765,7/26/2004,18.00.00,2
0,0.147566719,0.055442867,0.311764706,7/26/2004,21.00.00,1
0,0.094191523,0.035158891,0.235294118,7/27/2004,00.00.00,1
0,0.067503925,0.014874915,0.117647059,7/27/2004,01.00.00,0
0,0.144427002,0.122379986,0.338235294,7/27/2004,07.00.00,2
0,0.150706436,0.08045977,0.3,7/27/2004,08.00.00,1
0,0.142857143,0.078431373,0.305882353,7/27/2004,09.00.00,1
0,0.09733124,0.062880325,0.241176471,7/27/2004,15.00.00,1
0,0.186813187,0.091954023,0.376470588,7/27/2004,18.00.00,2
0,0.14599686,0.083840433,0.335294118,7/27/2004,20.00.00,2
0,0.034536892,0,0,7/28/2004,03.00.00,0
0,0.213500785,0.097363083,0.282352941,7/28/2004,07.00.00,2
0,0.271585557,0.123056119,0.488235294,7/28/2004,17.00.00,2
0,0.213500785,0.097363083,0.385294118,7/28/2004,20.00.00,2
0,0.150706436,0.056795132,0.3,7/28/2004,21.00.00,1
0,0.12244898,0.033806626,0.211764706,7/29/2004,01.00.00,1
0,0.037676609,0,0,7/29/2004,03.00.00,0
0,0.28100471,0.176470588,0.502941176,7/29/2004,10.00.00,2
0,0.149136578,0.064908722,0.311764706,7/29/2004,13.00.00,1
0,0.21978022,0.068965517,0.373529412,7/29/2004,18.00.00,2
0,0.183673469,0.07234618,0.347058824,7/29/2004,20.00.00,2
0,0.216640502,0.087221095,0.397058824,7/29/2004,21.00.00,2
0,0.186813187,0.066260987,0.308823529,7/29/2004,23.00.00,2
0,0.125588697,0.041920216,0.238235294,7/30/2004,01.00.00,1
0,0.087912088,0.037187289,0.202941176,7/30/2004,02.00.00,0
0,0.054945055,0.023664638,0.15,7/30/2004,04.00.00,0
0,0.064364207,0.035158891,0.152941176,7/30/2004,05.00.00,0
0,0.076923077,0.024340771,0.141176471,7/30/2004,06.00.00,0
0,0.30455259,0.123056119,0.308823529,7/30/2004,07.00.00,2
0,0.412872841,0.200811359,0.441176471,7/30/2004,08.00.00,2
0,0.147566719,0.060175794,0.305882353,7/30/2004,12.00.00,1
0,0.2433281,0.081812035,0.402941176,7/30/2004,18.00.00,2
0,0.167974882,0.054766734,0.25,7/30/2004,23.00.00,1
0,0.06122449,0.017579446,0.108823529,7/31/2004,04.00.00,0
0.084033613,0.100470958,0.045977011,0.208823529,7/31/2004,07.00.00,0
0.235294118,0.196232339,0.102096011,0.367647059,7/31/2004,09.00.00,2
0.285714286,0.246467818,0.145368492,0.470588235,7/31/2004,10.00.00,2
0.243697479,0.229199372,0.108857336,0.429411765,7/31/2004,12.00.00,2
0.092436975,0.108320251,0.031778229,0.226470588,7/31/2004,16.00.00,1
0.18487395,0.204081633,0.06423259,0.308823529,7/31/2004,21.00.00,2
0.151260504,0.178963893,0.057471264,0.25,7/31/2004,22.00.00,1
0.075630252,0.09733124,0.018931711,0.117647059,8/1/2004,02.00.00,0
0.050420168,0.062794349,0.014198783,0.076470588,8/1/2004,04.00.00,0
0.033613445,0.040816327,0.011494253,0.061764706,8/1/2004,05.00.00,0
0.033613445,0.040816327,0.016227181,0.088235294,8/1/2004,06.00.00,0
0.067226891,0.086342229,0.031102096,0.105882353,8/1/2004,09.00.00,0
0.050420168,0.067503925,0.020283976,0.1,8/1/2004,12.00.00,0
0.042016807,0.054945055,0.016227181,0.097058824,8/1/2004,13.00.00,0
0.100840336,0.100470958,0.049357674,0.294117647,8/1/2004,18.00.00,1
0.016806723,0.025117739,0.001352265,0.014705882,8/2/2004,04.00.00,0
0.159663866,0.204081633,0.098715348,0.323529412,8/2/2004,07.00.00,2
0,0.279434851,0,0,8/2/2004,08.00.00,2
0.159663866,0.180533752,0.110209601,0.364705882,8/2/2004,09.00.00,2
0.117647059,0.133437991,0.051386072,0.291176471,8/2/2004,13.00.00,1
0.117647059,0.149136578,0.054090602,0.344117647,8/2/2004,16.00.00,2
0.18487395,0.215070644,0.087221095,0.508823529,8/2/2004,18.00.00,2
0.159663866,0.191522763,0.06964165,0.408823529,8/2/2004,19.00.00,2
0.142857143,0.185243328,0.058823529,0.341176471,8/2/2004,20.00.00,2
0.008403361,0.127158556,0.029749831,0.217647059,8/3/2004,00.00.00,1
0,0.051805338,0.012846518,0.105882353,8/3/2004,02.00.00,0
0,0.302982732,0.190669371,0.411764706,8/3/2004,07.00.00,2
0,0.270015699,0.171061528,0.544117647,8/3/2004,09.00.00,2
0,0.238618524,0.142663962,0.508823529,8/3/2004,10.00.00,2
0,0.215070644,0.094658553,0.394117647,8/3/2004,18.00.00,2
0,0.161695447,0.07505071,0.294117647,8/3/2004,20.00.00,1
0,0.175824176,0.089249493,0.326470588,8/3/2004,23.00.00,1
0,0.125588697,0.062204192,0.255882353,8/4/2004,01.00.00,1
0,0.091051805,0.052738337,0.202941176,8/4/2004,02.00.00,0
0,0.047095761,0,0,8/4/2004,04.00.00,0
0,0.047095761,0,0,8/4/2004,05.00.00,0
0,0.408163265,0,0,8/4/2004,08.00.00,2
0,0.119309262,0,0,8/4/2004,16.00.00,0
0,0.167974882,0,0,8/4/2004,17.00.00,1
0,0.125588697,0,0,8/4/2004,19.00.00,1
0,0.089481947,0,0,8/4/2004,21.00.00,0
0,0.086342229,0,0,8/4/2004,22.00.00,0
0,0.03610675,0,0,8/5/2004,03.00.00,0
0,0.102040816,0,0,8/5/2004,06.00.00,0
0,0.237048666,0,0,8/5/2004,08.00.00,2
0,0.178963893,0,0,8/5/2004,10.00.00,1
0,0.175824176,0.070317782,0.338235294,8/5/2004,11.00.00,2
0,0.147566719,0.079107505,0.291176471,8/5/2004,18.00.00,1
0,0.078492936,0.040567951,0.202941176,8/6/2004,02.00.00,0
0.218487395,0.244897959,0.1392833,0.344117647,8/6/2004,11.00.00,2
0.159663866,0.167974882,0.068965517,0.323529412,8/6/2004,15.00.00,1
0.142857143,0.153846154,0.06964165,0.276470588,8/6/2004,21.00.00,1
0.058823529,0.045525903,0.028397566,0.144117647,8/7/2004,04.00.00,0
0.159663866,0.1711146,0.073698445,0.282352941,8/7/2004,10.00.00,1
0.092436975,0.094191523,0.037863421,0.188235294,8/7/2004,13.00.00,0
0.084033613,0.083202512,0.029073698,0.164705882,8/7/2004,15.00.00,0
0.134453782,0.131868132,0.052738337,0.273529412,8/7/2004,20.00.00,1
0.067226891,0.070643642,0.021636241,0.114705882,8/8/2004,02.00.00,0
0.050420168,0.037676609,0.014198783,0.085294118,8/8/2004,05.00.00,0
0.084033613,0.070643642,0.031102096,0.138235294,8/8/2004,08.00.00,0
0.100840336,0.081632653,0.041920216,0.188235294,8/8/2004,09.00.00,0
0.084033613,0.065934066,0.029073698,0.144117647,8/8/2004,10.00.00,0
0.117647059,0.072213501,0.058823529,0.232352941,8/8/2004,12.00.00,1
0.067226891,0.056514914,0.024340771,0.132352941,8/8/2004,13.00.00,0
0.067226891,0.056514914,0.019607843,0.108823529,8/8/2004,16.00.00,0
0.084033613,0.078492936,0.027721433,0.158823529,8/8/2004,18.00.00,0
0.12605042,0.114599686,0.042596349,0.232352941,8/8/2004,20.00.00,1
0.159663866,0.163265306,0.058823529,0.273529412,8/8/2004,22.00.00,1
0.142857143,0.141287284,0.058147397,0.261764706,8/8/2004,23.00.00,1
0.058823529,0.058084772,0.039215686,0.135294118,8/9/2004,05.00.00,0
0.210084034,0.237048666,0.064908722,0.123529412,8/9/2004,08.00.00,2
0.12605042,0.117739403,0.043272481,0.211764706,8/9/2004,15.00.00,1
0.117647059,0,0.047329277,0.223529412,8/9/2004,16.00.00,1
0.12605042,0,0.043948614,0.220588235,8/9/2004,17.00.00,1
0.18487395,0,0.059499662,0.282352941,8/9/2004,19.00.00,2
0.084033613,0.10989011,0.022312373,0.144117647,8/10/2004,00.00.00,0
0.042016807,0.054945055,0.004056795,0.032352941,8/10/2004,02.00.00,0
0.058823529,0.073783359,0.039215686,0.1,8/10/2004,05.00.00,0
0.18487395,0.230769231,0.096686951,0.138235294,8/10/2004,07.00.00,2
0.218487395,0.227629513,0.110885734,0.264705882,8/10/2004,10.00.00,2
0.18487395,0.199372057,0.086544963,0.279411765,8/10/2004,11.00.00,2
0.12605042,0.144427002,0.059499662,0.252941176,8/10/2004,12.00.00,1
0.075630252,0.075353218,0.034482759,0.188235294,8/10/2004,13.00.00,0
0.151260504,0.1711146,0.061528059,0.282352941,8/10/2004,18.00.00,1
0.151260504,0.152276295,0.062880325,0.170588235,8/11/2004,09.00.00,1
0.142857143,0.130298273,0.060175794,0.2,8/11/2004,11.00.00,1
0.109243697,0.094191523,0.042596349,0.164705882,8/11/2004,12.00.00,0
0.117647059,0.119309262,0.043272481,0.185294118,8/11/2004,18.00.00,0
0.12605042,0.131868132,0.047329277,0.173529412,8/11/2004,21.00.00,1
0.134453782,0.124018838,0.039215686,0.135294118,8/12/2004,00.00.00,1
0.058823529,0.065934066,0.031778229,0.108823529,8/12/2004,05.00.00,0
0.058823529,0.070643642,0.026369168,0.120588235,8/12/2004,06.00.00,0
0.142857143,0.172684458,0.058823529,0.176470588,8/12/2004,07.00.00,1
0.092436975,0.080062794,0.039215686,0.170588235,8/12/2004,13.00.00,0
0.084033613,0.087912088,0.029749831,0.176470588,8/12/2004,15.00.00,0
0.12605042,0.127158556,0.043948614,0.232352941,8/12/2004,18.00.00,1
0.134453782,0.136577708,0.045300879,0.252941176,8/12/2004,19.00.00,1
0.100840336,0.094191523,0.035835024,0.191176471,8/12/2004,22.00.00,0
0.134453782,0.133437991,0.040567951,0.197058824,8/12/2004,23.00.00,1
0.117647059,0.10989011,0.040567951,0.182352941,8/13/2004,00.00.00,0
0.12605042,0.124018838,0.061528059,0.273529412,8/13/2004,10.00.00,1
0.100840336,0.091051805,0.056118999,0.320588235,8/13/2004,11.00.00,1
0.084033613,0.080062794,0.037187289,0.223529412,8/13/2004,18.00.00,1
0.084033613,0.073783359,0.034482759,0.208823529,8/13/2004,21.00.00,0
0.084033613,0.070643642,0.033130494,0.185294118,8/14/2004,01.00.00,0
0.033613445,0.028257457,0.012170385,0.079411765,8/14/2004,04.00.00,0
0.075630252,0.073783359,0.034482759,0.152941176,8/14/2004,10.00.00,0
0.067226891,0.059654631,0.031778229,0.155882353,8/14/2004,13.00.00,0
0.058823529,0.056514914,0.022312373,0.129411765,8/14/2004,15.00.00,0
0.075630252,0.080062794,0.027045301,0.164705882,8/14/2004,18.00.00,0
0.117647059,0.114599686,0.048005409,0.25,8/14/2004,20.00.00,1
0.042016807,0.047095761,0.016227181,0.1,8/15/2004,01.00.00,0
0.042016807,0.039246468,0.014874915,0.082352941,8/15/2004,07.00.00,0
0.084033613,0.083202512,0.031102096,0.164705882,8/15/2004,10.00.00,0
0.033613445,0.040816327,0.00540906,0.041176471,8/15/2004,14.00.00,0
0.050420168,0.04866562,0.017579446,0.126470588,8/15/2004,17.00.00,0
0.067226891,0.053375196,0.025016903,0.176470588,8/15/2004,18.00.00,0
0.134453782,0.128728414,0.053414469,0.267647059,8/15/2004,22.00.00,1
0.033613445,0.037676609,0.029073698,0.126470588,8/16/2004,05.00.00,0
0.075630252,0.08477237,0.058147397,0.2,8/16/2004,06.00.00,0
0.168067227,0.166405024,0.100067613,0.323529412,8/16/2004,10.00.00,1
0.117647059,0.116169545,0.08045977,0.311764706,8/16/2004,11.00.00,1
0.075630252,0.072213501,0.035835024,0.176470588,8/16/2004,13.00.00,0
0.067226891,0.059654631,0.035835024,0.167647059,8/16/2004,15.00.00,0
0.084033613,0.078492936,0.041244084,0.176470588,8/16/2004,16.00.00,0
0.109243697,0.108320251,0.048681542,0.202941176,8/16/2004,17.00.00,0
0.109243697,0.10989011,0.045300879,0.226470588,8/16/2004,18.00.00,1
0.117647059,0.125588697,0.053414469,0.258823529,8/16/2004,21.00.00,1
0.109243697,0.089481947,0.049357674,0.247058824,8/16/2004,22.00.00,1
0,0.075353218,0,0,8/17/2004,14.00.00,0
0,0.092621664,0,0,8/17/2004,15.00.00,0
0,0.128728414,0,0,8/17/2004,23.00.00,1
0,0.175824176,0,0,8/18/2004,08.00.00,1
0,0.089481947,0,0,8/18/2004,10.00.00,0
0,0.10989011,0,0,8/18/2004,11.00.00,0
0,0.086342229,0,0,8/18/2004,13.00.00,0
0,0.08477237,0,0,8/18/2004,14.00.00,0
0.134453782,0.133437991,0.061528059,0.205882353,8/18/2004,20.00.00,1
0.117647059,0.124018838,0.047329277,0.161764706,8/18/2004,21.00.00,1
0.117647059,0.095761381,0.050709939,0.158823529,8/18/2004,22.00.00,0
0.117647059,0.100470958,0.048681542,0.155882353,8/18/2004,23.00.00,0
0.050420168,0.03610675,0.027721433,0.088235294,8/19/2004,02.00.00,0
0.042016807,0.029827316,0.007437458,0.047058824,8/19/2004,04.00.00,0
0.117647059,0.12244898,0.048681542,0.164705882,8/19/2004,07.00.00,1
0.084033613,0.098901099,0.020960108,0.114705882,8/19/2004,09.00.00,0
0.100840336,0.102040816,0.031778229,0.138235294,8/19/2004,10.00.00,0
0.142857143,0.133437991,0.031102096,0.176470588,8/19/2004,18.00.00,1
0,0.12244898,0,0,8/19/2004,22.00.00,1
0,0.083202512,0,0,8/20/2004,00.00.00,0
0,0.078492936,0,0,8/20/2004,01.00.00,0
0,0.021978022,0,0,8/20/2004,03.00.00,0
0,0.015698587,0,0,8/20/2004,04.00.00,0
0,0.070643642,0,0,8/20/2004,06.00.00,0
0,0.12244898,0,0,8/20/2004,10.00.00,1
0,0.120879121,0,0,8/20/2004,11.00.00,0
0,0.051805338,0,0,8/20/2004,14.00.00,0
0,0.089481947,0,0,8/20/2004,19.00.00,0
0,0.10989011,0,0,8/20/2004,20.00.00,0
0,0.106750392,0,0,8/20/2004,21.00.00,0
0,0.054945055,0,0,8/21/2004,06.00.00,0
0,0.054945055,0,0,8/21/2004,10.00.00,0
0,0.04866562,0,0,8/21/2004,12.00.00,0
